"name","constant","operant","region","atlas_id"
"eTIVc_X_GE",0,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Medial_orbitofrontal_LT","DKT40  "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Medial_orbitofrontal_LT","DKT40  "
"eTIVc_X_PHILIPS",0,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Medial_orbitofrontal_LT","DKT40  "
"GE",0.106119110563226,"GE * G_[modality_manuf_id]","Medial_orbitofrontal_LT","DKT40  "
"GE_X_MFSq",-0.0632757926042976,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Medial_orbitofrontal_LT","DKT40  "
"Intercept",2.33856418780136,"Intercept","Medial_orbitofrontal_LT","DKT40  "
"MFSq",-0.0216197646329364,"MFSq * [magnetic_field_strength]","Medial_orbitofrontal_LT","DKT40  "
"Philips",0.0115577349903739,"Philips * P_[modality_manuf_id]","Medial_orbitofrontal_LT","DKT40  "
"PHILIPS_X_MFSq",0.0398913776538163,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Medial_orbitofrontal_LT","DKT40  "
"RMSE",0.166858113377804,"RMSE","Medial_orbitofrontal_LT","DKT40  "
"sexq",0.0107619113246573,"sexq * [gender]","Medial_orbitofrontal_LT","DKT40  "
"Volume",0,"[volume]","Medial_orbitofrontal_LT","DKT40  "
"agec1",-11.9827022849524,"agec1 * agec","Medial_orbitofrontal_LV","DKT40  "
"agec2",0.107180262640236,"agec2 * pow(agec, 2)","Medial_orbitofrontal_LV","DKT40  "
"agec3",-0.00177468854645506,"agec3 * pow(agec, 3)","Medial_orbitofrontal_LV","DKT40  "
"AGEc_X_SEXq",-2.21642035508279,"AGEc_X_SEXq * agec * [gender]","Medial_orbitofrontal_LV","DKT40  "
"eTIVc1",0.00201687119346763,"eTIVc1 * eTIVc","Medial_orbitofrontal_LV","DKT40  "
"eTIVc2",7.45437077141199e-10,"eTIVc2 * pow(eTIVc, 2)","Medial_orbitofrontal_LV","DKT40  "
"eTIVc3",0,"eTIVc3 * pow(eTIVc, 3)","Medial_orbitofrontal_LV","DKT40  "
"eTIVc_X_GE",0,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Medial_orbitofrontal_LV","DKT40  "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Medial_orbitofrontal_LV","DKT40  "
"eTIVc_X_PHILIPS",0,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Medial_orbitofrontal_LV","DKT40  "
"GE",402.046097918827,"GE * G_[modality_manuf_id]","Medial_orbitofrontal_LV","DKT40  "
"GE_X_MFSq",-481.736363730736,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Medial_orbitofrontal_LV","DKT40  "
"Intercept",4195.37935458493,"Intercept","Medial_orbitofrontal_LV","DKT40  "
"MFSq",80.4340552905824,"MFSq * [magnetic_field_strength]","Medial_orbitofrontal_LV","DKT40  "
"Philips",-122.768198528064,"Philips * P_[modality_manuf_id]","Medial_orbitofrontal_LV","DKT40  "
"PHILIPS_X_MFSq",-85.5153372336201,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Medial_orbitofrontal_LV","DKT40  "
"RMSE",460.956614010473,"RMSE","Medial_orbitofrontal_LV","DKT40  "
"sexq",25.7511395870524,"sexq * [gender]","Medial_orbitofrontal_LV","DKT40  "
"Volume",0,"[volume]","Medial_orbitofrontal_LV","DKT40  "
"agec1",-1.09237713217764,"agec1 * agec","Medial_orbitofrontal_RS","DKT40  "
"agec2",-0.0220018210494514,"agec2 * pow(agec, 2)","Medial_orbitofrontal_RS","DKT40  "
"agec3",0,"agec3 * pow(agec, 3)","Medial_orbitofrontal_RS","DKT40  "
"AGEc_X_SEXq",0,"AGEc_X_SEXq * agec * [gender]","Medial_orbitofrontal_RS","DKT40  "
"eTIVc1",0.000668828340555071,"eTIVc1 * eTIVc","Medial_orbitofrontal_RS","DKT40  "
"eTIVc2",0,"eTIVc2 * pow(eTIVc, 2)","Medial_orbitofrontal_RS","DKT40  "
"eTIVc3",0,"eTIVc3 * pow(eTIVc, 3)","Medial_orbitofrontal_RS","DKT40  "
"eTIVc_X_GE",4.93400772747374e-05,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Medial_orbitofrontal_RS","DKT40  "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Medial_orbitofrontal_RS","DKT40  "
"eTIVc_X_PHILIPS",-8.37884627995057e-05,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Medial_orbitofrontal_RS","DKT40  "
"GE",2.53933386204235,"GE * G_[modality_manuf_id]","Medial_orbitofrontal_RS","DKT40  "
"GE_X_MFSq",-35.7424329472095,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Medial_orbitofrontal_RS","DKT40  "
"Intercept",1499.69959548317,"Intercept","Medial_orbitofrontal_RS","DKT40  "
"MFSq",-25.8101487784089,"MFSq * [magnetic_field_strength]","Medial_orbitofrontal_RS","DKT40  "
"Philips",-46.003981179588,"Philips * P_[modality_manuf_id]","Medial_orbitofrontal_RS","DKT40  "
"PHILIPS_X_MFSq",11.2386045587842,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Medial_orbitofrontal_RS","DKT40  "
"RMSE",142.944394783426,"RMSE","Medial_orbitofrontal_RS","DKT40  "
"sexq",23.4845212133912,"sexq * [gender]","Medial_orbitofrontal_RS","DKT40  "
"Volume",0,"[volume]","Medial_orbitofrontal_RS","DKT40  "
"agec1",-0.00267701211324974,"agec1 * agec","Medial_orbitofrontal_RT","DKT40  "
"agec2",7.65572548721757e-05,"agec2 * pow(agec, 2)","Medial_orbitofrontal_RT","DKT40  "
"agec3",-1.49162099861863e-06,"agec3 * pow(agec, 3)","Medial_orbitofrontal_RT","DKT40  "
"AGEc_X_SEXq",-0.000610700333914685,"AGEc_X_SEXq * agec * [gender]","Medial_orbitofrontal_RT","DKT40  "
"eTIVc1",-6.01777386427576e-08,"eTIVc1 * eTIVc","Medial_orbitofrontal_RT","DKT40  "
"eTIVc2",3.41666570491481e-14,"eTIVc2 * pow(eTIVc, 2)","Medial_orbitofrontal_RT","DKT40  "
"eTIVc3",7.41658382494213e-19,"eTIVc3 * pow(eTIVc, 3)","Medial_orbitofrontal_RT","DKT40  "
"eTIVc_X_GE",0,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Medial_orbitofrontal_RT","DKT40  "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Medial_orbitofrontal_RT","DKT40  "
"eTIVc_X_PHILIPS",0,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Medial_orbitofrontal_RT","DKT40  "
"GE",0.138806019677138,"GE * G_[modality_manuf_id]","Medial_orbitofrontal_RT","DKT40  "
"GE_X_MFSq",-0.059458251268308,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Medial_orbitofrontal_RT","DKT40  "
"Intercept",2.30621254258734,"Intercept","Medial_orbitofrontal_RT","DKT40  "
"MFSq",0.0158888332011251,"MFSq * [magnetic_field_strength]","Medial_orbitofrontal_RT","DKT40  "
"Philips",0.100848414913556,"Philips * P_[modality_manuf_id]","Medial_orbitofrontal_RT","DKT40  "
"PHILIPS_X_MFSq",-0.0409440059714515,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Medial_orbitofrontal_RT","DKT40  "
"RMSE",0.174436951360656,"RMSE","Medial_orbitofrontal_RT","DKT40  "
"sexq",0.0016682207563736,"sexq * [gender]","Medial_orbitofrontal_RT","DKT40  "
"Volume",0,"[volume]","Medial_orbitofrontal_RT","DKT40  "
"agec1",-10.4643827897669,"agec1 * agec","Medial_orbitofrontal_RV","DKT40  "
"agec2",0.148981160281605,"agec2 * pow(agec, 2)","Medial_orbitofrontal_RV","DKT40  "
"agec3",-0.00263701658485701,"agec3 * pow(agec, 3)","Medial_orbitofrontal_RV","DKT40  "
"AGEc_X_SEXq",-2.01577148341537,"AGEc_X_SEXq * agec * [gender]","Medial_orbitofrontal_RV","DKT40  "
"eTIVc1",0.00171134865705838,"eTIVc1 * eTIVc","Medial_orbitofrontal_RV","DKT40  "
"eTIVc2",4.52821988985641e-10,"eTIVc2 * pow(eTIVc, 2)","Medial_orbitofrontal_RV","DKT40  "
"eTIVc3",0,"eTIVc3 * pow(eTIVc, 3)","Medial_orbitofrontal_RV","DKT40  "
"eTIVc_X_GE",0,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Medial_orbitofrontal_RV","DKT40  "
"eTIVc_X_MFSq",0.000205980020996755,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Medial_orbitofrontal_RV","DKT40  "
"eTIVc_X_PHILIPS",0,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Medial_orbitofrontal_RV","DKT40  "
"GE",240.373858147493,"GE * G_[modality_manuf_id]","Medial_orbitofrontal_RV","DKT40  "
"GE_X_MFSq",-296.932483719958,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Medial_orbitofrontal_RV","DKT40  "
"Intercept",4096.93781833065,"Intercept","Medial_orbitofrontal_RV","DKT40  "
"MFSq",-23.1620818377072,"MFSq * [magnetic_field_strength]","Medial_orbitofrontal_RV","DKT40  "
"Philips",-90.1270120489324,"Philips * P_[modality_manuf_id]","Medial_orbitofrontal_RV","DKT40  "
"PHILIPS_X_MFSq",-55.1737665736125,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Medial_orbitofrontal_RV","DKT40  "
"RMSE",442.734683529538,"RMSE","Medial_orbitofrontal_RV","DKT40  "
"sexq",65.6698970803485,"sexq * [gender]","Medial_orbitofrontal_RV","DKT40  "
"Volume",0,"[volume]","Medial_orbitofrontal_RV","DKT40  "
"agec1",-6.40919385659666,"agec1 * agec","Middle_temporal_LS","DKT40  "
"agec2",-0.12112798064202,"agec2 * pow(agec, 2)","Middle_temporal_LS","DKT40  "
"agec3",0,"agec3 * pow(agec, 3)","Middle_temporal_LS","DKT40  "
"AGEc_X_SEXq",0,"AGEc_X_SEXq * agec * [gender]","Middle_temporal_LS","DKT40  "
"eTIVc1",0.002093900682823,"eTIVc1 * eTIVc","Middle_temporal_LS","DKT40  "
"eTIVc2",4.42371447768925e-10,"eTIVc2 * pow(eTIVc, 2)","Middle_temporal_LS","DKT40  "
"eTIVc3",0,"eTIVc3 * pow(eTIVc, 3)","Middle_temporal_LS","DKT40  "
"eTIVc_X_GE",3.37035427037741e-05,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Middle_temporal_LS","DKT40  "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Middle_temporal_LS","DKT40  "
"eTIVc_X_PHILIPS",-0.000371862600277263,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Middle_temporal_LS","DKT40  "
"GE",-14.8942778165371,"GE * G_[modality_manuf_id]","Middle_temporal_LS","DKT40  "
"GE_X_MFSq",-1.90378340412611,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Middle_temporal_LS","DKT40  "
"Intercept",4060.60439779485,"Intercept","Middle_temporal_LS","DKT40  "
"MFSq",-81.1434243455908,"MFSq * [magnetic_field_strength]","Middle_temporal_LS","DKT40  "
"Philips",-148.52670878342,"Philips * P_[modality_manuf_id]","Middle_temporal_LS","DKT40  "
"PHILIPS_X_MFSq",124.101468540764,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Middle_temporal_LS","DKT40  "
"RMSE",413.117416723139,"RMSE","Middle_temporal_LS","DKT40  "
"sexq",55.2451300989522,"sexq * [gender]","Middle_temporal_LS","DKT40  "
"Volume",0,"[volume]","Middle_temporal_LS","DKT40  "
"agec1",-0.00203737346179132,"agec1 * agec","Middle_temporal_LT","DKT40  "
"agec2",5.32124851787955e-06,"agec2 * pow(agec, 2)","Middle_temporal_LT","DKT40  "
"agec3",-1.72001944815704e-06,"agec3 * pow(agec, 3)","Middle_temporal_LT","DKT40  "
"AGEc_X_SEXq",0,"AGEc_X_SEXq * agec * [gender]","Middle_temporal_LT","DKT40  "
"eTIVc1",1.13802298704581e-07,"eTIVc1 * eTIVc","Middle_temporal_LT","DKT40  "
"eTIVc2",0,"eTIVc2 * pow(eTIVc, 2)","Middle_temporal_LT","DKT40  "
"eTIVc3",0,"eTIVc3 * pow(eTIVc, 3)","Middle_temporal_LT","DKT40  "
"eTIVc_X_GE",-4.2251669781586e-08,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Middle_temporal_LT","DKT40  "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Middle_temporal_LT","DKT40  "
"eTIVc_X_PHILIPS",-8.8698808103248e-08,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Middle_temporal_LT","DKT40  "
"GE",-0.0488806923015555,"GE * G_[modality_manuf_id]","Middle_temporal_LT","DKT40  "
"GE_X_MFSq",0.137113219887371,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Middle_temporal_LT","DKT40  "
"Intercept",2.74936930681517,"Intercept","Middle_temporal_LT","DKT40  "
"MFSq",-0.161350529013138,"MFSq * [magnetic_field_strength]","Middle_temporal_LT","DKT40  "
"Philips",-0.00244878510181938,"Philips * P_[modality_manuf_id]","Middle_temporal_LT","DKT40  "
"PHILIPS_X_MFSq",0.140760164783267,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Middle_temporal_LT","DKT40  "
"RMSE",0.158535579602813,"RMSE","Middle_temporal_LT","DKT40  "
"sexq",0,"sexq * [gender]","Middle_temporal_LT","DKT40  "
"Volume",0,"[volume]","Middle_temporal_LT","DKT40  "
"agec1",-29.4999992667267,"agec1 * agec","Middle_temporal_LV","DKT40  "
"agec2",0.0532728689566967,"agec2 * pow(agec, 2)","Middle_temporal_LV","DKT40  "
"agec3",-0.0115770128710908,"agec3 * pow(agec, 3)","Middle_temporal_LV","DKT40  "
"AGEc_X_SEXq",-8.85331235665804,"AGEc_X_SEXq * agec * [gender]","Middle_temporal_LV","DKT40  "
"eTIVc1",0.0074825363894452,"eTIVc1 * eTIVc","Middle_temporal_LV","DKT40  "
"eTIVc2",7.09195896300868e-10,"eTIVc2 * pow(eTIVc, 2)","Middle_temporal_LV","DKT40  "
"eTIVc3",-4.23395791147707e-15,"eTIVc3 * pow(eTIVc, 3)","Middle_temporal_LV","DKT40  "
"eTIVc_X_GE",-0.00041713409354258,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Middle_temporal_LV","DKT40  "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Middle_temporal_LV","DKT40  "
"eTIVc_X_PHILIPS",-0.00152661776206873,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Middle_temporal_LV","DKT40  "
"GE",-225.762938950423,"GE * G_[modality_manuf_id]","Middle_temporal_LV","DKT40  "
"GE_X_MFSq",216.87038511786,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Middle_temporal_LV","DKT40  "
"Intercept",13099.5439231698,"Intercept","Middle_temporal_LV","DKT40  "
"MFSq",-754.617493577201,"MFSq * [magnetic_field_strength]","Middle_temporal_LV","DKT40  "
"Philips",-647.33218901713,"Philips * P_[modality_manuf_id]","Middle_temporal_LV","DKT40  "
"PHILIPS_X_MFSq",802.04516650441,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Middle_temporal_LV","DKT40  "
"RMSE",1414.21992631981,"RMSE","Middle_temporal_LV","DKT40  "
"sexq",168.228155939477,"sexq * [gender]","Middle_temporal_LV","DKT40  "
"Volume",0,"[volume]","Middle_temporal_LV","DKT40  "
"agec1",-6.12506646798273,"agec1 * agec","Middle_temporal_RS","DKT40  "
"agec2",-0.0811661925478383,"agec2 * pow(agec, 2)","Middle_temporal_RS","DKT40  "
"agec3",0,"agec3 * pow(agec, 3)","Middle_temporal_RS","DKT40  "
"AGEc_X_SEXq",-1.23246748767535,"AGEc_X_SEXq * agec * [gender]","Middle_temporal_RS","DKT40  "
"eTIVc1",0.00223366366557201,"eTIVc1 * eTIVc","Middle_temporal_RS","DKT40  "
"eTIVc2",3.89363750295505e-10,"eTIVc2 * pow(eTIVc, 2)","Middle_temporal_RS","DKT40  "
"eTIVc3",-1.70682391044847e-15,"eTIVc3 * pow(eTIVc, 3)","Middle_temporal_RS","DKT40  "
"eTIVc_X_GE",0.000213748129226578,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Middle_temporal_RS","DKT40  "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Middle_temporal_RS","DKT40  "
"eTIVc_X_PHILIPS",-0.000167360007779384,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Middle_temporal_RS","DKT40  "
"GE",-28.4223216202287,"GE * G_[modality_manuf_id]","Middle_temporal_RS","DKT40  "
"GE_X_MFSq",0,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Middle_temporal_RS","DKT40  "
"Intercept",4062.89391086097,"Intercept","Middle_temporal_RS","DKT40  "
"MFSq",-74.5410316940294,"MFSq * [magnetic_field_strength]","Middle_temporal_RS","DKT40  "
"Philips",-70.3013738541759,"Philips * P_[modality_manuf_id]","Middle_temporal_RS","DKT40  "
"PHILIPS_X_MFSq",0,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Middle_temporal_RS","DKT40  "
"RMSE",382.239192129745,"RMSE","Middle_temporal_RS","DKT40  "
"sexq",47.1680947734583,"sexq * [gender]","Middle_temporal_RS","DKT40  "
"Volume",0,"[volume]","Middle_temporal_RS","DKT40  "
"agec1",-0.00230198368372503,"agec1 * agec","Middle_temporal_RT","DKT40  "
"agec2",-7.79367250948067e-06,"agec2 * pow(agec, 2)","Middle_temporal_RT","DKT40  "
"agec3",-8.28637810676677e-07,"agec3 * pow(agec, 3)","Middle_temporal_RT","DKT40  "
"AGEc_X_SEXq",-0.000603762809005045,"AGEc_X_SEXq * agec * [gender]","Middle_temporal_RT","DKT40  "
"eTIVc1",1.07323207398912e-07,"eTIVc1 * eTIVc","Middle_temporal_RT","DKT40  "
"eTIVc2",-1.07340003853463e-13,"eTIVc2 * pow(eTIVc, 2)","Middle_temporal_RT","DKT40  "
"eTIVc3",0,"eTIVc3 * pow(eTIVc, 3)","Middle_temporal_RT","DKT40  "
"eTIVc_X_GE",-3.00618584732277e-09,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Middle_temporal_RT","DKT40  "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Middle_temporal_RT","DKT40  "
"eTIVc_X_PHILIPS",-9.38484288348979e-08,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Middle_temporal_RT","DKT40  "
"GE",-0.0667971964216346,"GE * G_[modality_manuf_id]","Middle_temporal_RT","DKT40  "
"GE_X_MFSq",0.157837410827541,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Middle_temporal_RT","DKT40  "
"Intercept",2.82137321161899,"Intercept","Middle_temporal_RT","DKT40  "
"MFSq",-0.16992234044366,"MFSq * [magnetic_field_strength]","Middle_temporal_RT","DKT40  "
"Philips",0.00387750124240931,"Philips * P_[modality_manuf_id]","Middle_temporal_RT","DKT40  "
"PHILIPS_X_MFSq",0.160212435872681,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Middle_temporal_RT","DKT40  "
"RMSE",0.160541365385996,"RMSE","Middle_temporal_RT","DKT40  "
"sexq",-0.0123703562454593,"sexq * [gender]","Middle_temporal_RT","DKT40  "
"Volume",0,"[volume]","Middle_temporal_RT","DKT40  "
"agec1",-32.3914802700866,"agec1 * agec","Middle_temporal_RV","DKT40  "
"agec2",0.199049275365555,"agec2 * pow(agec, 2)","Middle_temporal_RV","DKT40  "
"agec3",-0.0107575914693118,"agec3 * pow(agec, 3)","Middle_temporal_RV","DKT40  "
"AGEc_X_SEXq",-8.15941070661986,"AGEc_X_SEXq * agec * [gender]","Middle_temporal_RV","DKT40  "
"eTIVc1",0.00765923450972449,"eTIVc1 * eTIVc","Middle_temporal_RV","DKT40  "
"eTIVc2",1.24122047169818e-09,"eTIVc2 * pow(eTIVc, 2)","Middle_temporal_RV","DKT40  "
"eTIVc3",-6.17919232042166e-15,"eTIVc3 * pow(eTIVc, 3)","Middle_temporal_RV","DKT40  "
"eTIVc_X_GE",0.000761875277096042,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Middle_temporal_RV","DKT40  "
"eTIVc_X_MFSq",-0.000419849998893618,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Middle_temporal_RV","DKT40  "
"eTIVc_X_PHILIPS",-0.000802852793198527,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Middle_temporal_RV","DKT40  "
"GE",35.700939823209,"GE * G_[modality_manuf_id]","Middle_temporal_RV","DKT40  "
"GE_X_MFSq",-151.903123757241,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Middle_temporal_RV","DKT40  "
"Intercept",13305.9695769912,"Intercept","Middle_temporal_RV","DKT40  "
"MFSq",-658.23930636782,"MFSq * [magnetic_field_strength]","Middle_temporal_RV","DKT40  "
"Philips",-359.325830795855,"Philips * P_[modality_manuf_id]","Middle_temporal_RV","DKT40  "
"PHILIPS_X_MFSq",520.450827457639,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Middle_temporal_RV","DKT40  "
"RMSE",1366.07723061326,"RMSE","Middle_temporal_RV","DKT40  "
"sexq",126.075956809927,"sexq * [gender]","Middle_temporal_RV","DKT40  "
"Volume",0,"[volume]","Middle_temporal_RV","DKT40  "
"agec1",-1.24552140238597,"agec1 * agec","Paracentral_LS","DKT40  "
"agec2",0,"agec2 * pow(agec, 2)","Paracentral_LS","DKT40  "
"agec3",0,"agec3 * pow(agec, 3)","Paracentral_LS","DKT40  "
"AGEc_X_SEXq",-0.452991956844679,"AGEc_X_SEXq * agec * [gender]","Paracentral_LS","DKT40  "
"eTIVc1",0.000783585580660691,"eTIVc1 * eTIVc","Paracentral_LS","DKT40  "
"eTIVc2",3.97201252630267e-10,"eTIVc2 * pow(eTIVc, 2)","Paracentral_LS","DKT40  "
"eTIVc3",-6.98890430268381e-16,"eTIVc3 * pow(eTIVc, 3)","Paracentral_LS","DKT40  "
"eTIVc_X_GE",0,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Paracentral_LS","DKT40  "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Paracentral_LS","DKT40  "
"eTIVc_X_PHILIPS",0,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Paracentral_LS","DKT40  "
"GE",-73.5011996452347,"GE * G_[modality_manuf_id]","Paracentral_LS","DKT40  "
"GE_X_MFSq",0,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Paracentral_LS","DKT40  "
"Intercept",1543.73765895803,"Intercept","Paracentral_LS","DKT40  "
"MFSq",17.4436820429928,"MFSq * [magnetic_field_strength]","Paracentral_LS","DKT40  "
"Philips",-59.8325705022869,"Philips * P_[modality_manuf_id]","Paracentral_LS","DKT40  "
"PHILIPS_X_MFSq",0,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Paracentral_LS","DKT40  "
"RMSE",181.455504187666,"RMSE","Paracentral_LS","DKT40  "
"sexq",-1.87710281306617,"sexq * [gender]","Paracentral_LS","DKT40  "
"Volume",0,"[volume]","Paracentral_LS","DKT40  "
"agec1",-0.00284544728125924,"agec1 * agec","Paracentral_LT","DKT40  "
"agec2",4.96230963998899e-05,"agec2 * pow(agec, 2)","Paracentral_LT","DKT40  "
"agec3",-1.85672229551467e-06,"agec3 * pow(agec, 3)","Paracentral_LT","DKT40  "
"AGEc_X_SEXq",0,"AGEc_X_SEXq * agec * [gender]","Paracentral_LT","DKT40  "
"eTIVc1",2.20374395936138e-08,"eTIVc1 * eTIVc","Paracentral_LT","DKT40  "
"eTIVc2",0,"eTIVc2 * pow(eTIVc, 2)","Paracentral_LT","DKT40  "
"eTIVc3",0,"eTIVc3 * pow(eTIVc, 3)","Paracentral_LT","DKT40  "
"eTIVc_X_GE",1.83048901322441e-07,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Paracentral_LT","DKT40  "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Paracentral_LT","DKT40  "
"eTIVc_X_PHILIPS",7.41554356229432e-08,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Paracentral_LT","DKT40  "
"GE",-0.0194260801183566,"GE * G_[modality_manuf_id]","Paracentral_LT","DKT40  "
"GE_X_MFSq",-0.0106639641746069,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Paracentral_LT","DKT40  "
"Intercept",2.35488383304003,"Intercept","Paracentral_LT","DKT40  "
"MFSq",-0.0569250666519378,"MFSq * [magnetic_field_strength]","Paracentral_LT","DKT40  "
"Philips",-0.110679840384986,"Philips * P_[modality_manuf_id]","Paracentral_LT","DKT40  "
"PHILIPS_X_MFSq",0.0860058793425468,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Paracentral_LT","DKT40  "
"RMSE",0.157138728517193,"RMSE","Paracentral_LT","DKT40  "
"sexq",-0.0359651051676778,"sexq * [gender]","Paracentral_LT","DKT40  "
"Volume",0,"[volume]","Paracentral_LT","DKT40  "
"agec1",-8.61366315258113,"agec1 * agec","Paracentral_LV","DKT40  "
"agec2",0.0824355158115875,"agec2 * pow(agec, 2)","Paracentral_LV","DKT40  "
"agec3",-0.00339564749570138,"agec3 * pow(agec, 3)","Paracentral_LV","DKT40  "
"AGEc_X_SEXq",-1.99234083381435,"AGEc_X_SEXq * agec * [gender]","Paracentral_LV","DKT40  "
"eTIVc1",0.00190270643049591,"eTIVc1 * eTIVc","Paracentral_LV","DKT40  "
"eTIVc2",8.44272124756721e-10,"eTIVc2 * pow(eTIVc, 2)","Paracentral_LV","DKT40  "
"eTIVc3",-1.35351242196476e-15,"eTIVc3 * pow(eTIVc, 3)","Paracentral_LV","DKT40  "
"eTIVc_X_GE",0,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Paracentral_LV","DKT40  "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Paracentral_LV","DKT40  "
"eTIVc_X_PHILIPS",0,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Paracentral_LV","DKT40  "
"GE",-167.796700014385,"GE * G_[modality_manuf_id]","Paracentral_LV","DKT40  "
"GE_X_MFSq",-147.984328834425,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Paracentral_LV","DKT40  "
"Intercept",3926.41043567373,"Intercept","Paracentral_LV","DKT40  "
"MFSq",-4.86277600791505,"MFSq * [magnetic_field_strength]","Paracentral_LV","DKT40  "
"Philips",-345.864787412265,"Philips * P_[modality_manuf_id]","Paracentral_LV","DKT40  "
