"name","constant","operant","region","atlas_id"
"Philips",-60.2942090791621,"Philips * P_[modality_manuf_id]","Medial_orbitofrontal_LS","DK     "
"PHILIPS_X_MFSq",-2.17737137080061,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Medial_orbitofrontal_LS","DK     "
"RMSE",196.805995843623,"RMSE","Medial_orbitofrontal_LS","DK     "
"sexq",0,"sexq * [gender]","Medial_orbitofrontal_LS","DK     "
"Volume",0,"[volume]","Medial_orbitofrontal_LS","DK     "
"agec1",-0.00270990340838991,"agec1 * agec","Medial_orbitofrontal_LT","DK     "
"agec2",4.97892293921753e-05,"agec2 * pow(agec, 2)","Medial_orbitofrontal_LT","DK     "
"agec3",-8.58509224984234e-07,"agec3 * pow(agec, 3)","Medial_orbitofrontal_LT","DK     "
"AGEc_X_SEXq",-0.00107900538242294,"AGEc_X_SEXq * agec * [gender]","Medial_orbitofrontal_LT","DK     "
"eTIVc1",-5.92636541901249e-08,"eTIVc1 * eTIVc","Medial_orbitofrontal_LT","DK     "
"eTIVc2",-4.45927193497181e-15,"eTIVc2 * pow(eTIVc, 2)","Medial_orbitofrontal_LT","DK     "
"eTIVc3",7.18003952565139e-19,"eTIVc3 * pow(eTIVc, 3)","Medial_orbitofrontal_LT","DK     "
"eTIVc_X_GE",0,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Medial_orbitofrontal_LT","DK     "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Medial_orbitofrontal_LT","DK     "
"eTIVc_X_PHILIPS",0,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Medial_orbitofrontal_LT","DK     "
"GE",0.106287383260597,"GE * G_[modality_manuf_id]","Medial_orbitofrontal_LT","DK     "
"GE_X_MFSq",-0.0505854846508739,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Medial_orbitofrontal_LT","DK     "
"Intercept",2.3365563282086,"Intercept","Medial_orbitofrontal_LT","DK     "
"MFSq",-0.0215592134107782,"MFSq * [magnetic_field_strength]","Medial_orbitofrontal_LT","DK     "
"Philips",0.0243965286807956,"Philips * P_[modality_manuf_id]","Medial_orbitofrontal_LT","DK     "
"PHILIPS_X_MFSq",0.0391498525347158,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Medial_orbitofrontal_LT","DK     "
"RMSE",0.166270111565489,"RMSE","Medial_orbitofrontal_LT","DK     "
"sexq",0.0192587544711912,"sexq * [gender]","Medial_orbitofrontal_LT","DK     "
"Volume",0,"[volume]","Medial_orbitofrontal_LT","DK     "
"agec1",-12.5593305095475,"agec1 * agec","Medial_orbitofrontal_LV","DK     "
"agec2",0.0624775537636613,"agec2 * pow(agec, 2)","Medial_orbitofrontal_LV","DK     "
"agec3",0,"agec3 * pow(agec, 3)","Medial_orbitofrontal_LV","DK     "
"AGEc_X_SEXq",-3.21544847535502,"AGEc_X_SEXq * agec * [gender]","Medial_orbitofrontal_LV","DK     "
"eTIVc1",0.0024639903188206,"eTIVc1 * eTIVc","Medial_orbitofrontal_LV","DK     "
"eTIVc2",7.46719074336121e-10,"eTIVc2 * pow(eTIVc, 2)","Medial_orbitofrontal_LV","DK     "
"eTIVc3",0,"eTIVc3 * pow(eTIVc, 3)","Medial_orbitofrontal_LV","DK     "
"eTIVc_X_GE",0,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Medial_orbitofrontal_LV","DK     "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Medial_orbitofrontal_LV","DK     "
"eTIVc_X_PHILIPS",0,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Medial_orbitofrontal_LV","DK     "
"GE",403.790183506185,"GE * G_[modality_manuf_id]","Medial_orbitofrontal_LV","DK     "
"GE_X_MFSq",-505.79996167622,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Medial_orbitofrontal_LV","DK     "
"Intercept",4806.49085851493,"Intercept","Medial_orbitofrontal_LV","DK     "
"MFSq",149.321203148513,"MFSq * [magnetic_field_strength]","Medial_orbitofrontal_LV","DK     "
"Philips",-193.783510589824,"Philips * P_[modality_manuf_id]","Medial_orbitofrontal_LV","DK     "
"PHILIPS_X_MFSq",-42.8458248408527,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Medial_orbitofrontal_LV","DK     "
"RMSE",546.333231645303,"RMSE","Medial_orbitofrontal_LV","DK     "
"sexq",95.6378356622298,"sexq * [gender]","Medial_orbitofrontal_LV","DK     "
"Volume",0,"[volume]","Medial_orbitofrontal_LV","DK     "
"agec1",-1.09831111824412,"agec1 * agec","Medial_orbitofrontal_RS","DK     "
"agec2",-0.0124315289910154,"agec2 * pow(agec, 2)","Medial_orbitofrontal_RS","DK     "
"agec3",-0.000753827327268473,"agec3 * pow(agec, 3)","Medial_orbitofrontal_RS","DK     "
"AGEc_X_SEXq",0,"AGEc_X_SEXq * agec * [gender]","Medial_orbitofrontal_RS","DK     "
"eTIVc1",0.000828877916897533,"eTIVc1 * eTIVc","Medial_orbitofrontal_RS","DK     "
"eTIVc2",3.41202571653999e-11,"eTIVc2 * pow(eTIVc, 2)","Medial_orbitofrontal_RS","DK     "
"eTIVc3",-3.83469414389448e-16,"eTIVc3 * pow(eTIVc, 3)","Medial_orbitofrontal_RS","DK     "
"eTIVc_X_GE",2.95693860217538e-05,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Medial_orbitofrontal_RS","DK     "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Medial_orbitofrontal_RS","DK     "
"eTIVc_X_PHILIPS",-0.000100426961877552,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Medial_orbitofrontal_RS","DK     "
"GE",-31.4855524398151,"GE * G_[modality_manuf_id]","Medial_orbitofrontal_RS","DK     "
"GE_X_MFSq",0,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Medial_orbitofrontal_RS","DK     "
"Intercept",1833.04349233606,"Intercept","Medial_orbitofrontal_RS","DK     "
"MFSq",-32.4167379733445,"MFSq * [magnetic_field_strength]","Medial_orbitofrontal_RS","DK     "
"Philips",-69.9588362710143,"Philips * P_[modality_manuf_id]","Medial_orbitofrontal_RS","DK     "
"PHILIPS_X_MFSq",0,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Medial_orbitofrontal_RS","DK     "
"RMSE",165.03878332077,"RMSE","Medial_orbitofrontal_RS","DK     "
"sexq",31.1557138918066,"sexq * [gender]","Medial_orbitofrontal_RS","DK     "
"Volume",0,"[volume]","Medial_orbitofrontal_RS","DK     "
"agec1",-0.00276370247944782,"agec1 * agec","Medial_orbitofrontal_RT","DK     "
"agec2",8.72096146828443e-05,"agec2 * pow(agec, 2)","Medial_orbitofrontal_RT","DK     "
"agec3",-1.80463452854936e-06,"agec3 * pow(agec, 3)","Medial_orbitofrontal_RT","DK     "
"AGEc_X_SEXq",0,"AGEc_X_SEXq * agec * [gender]","Medial_orbitofrontal_RT","DK     "
"eTIVc1",-1.10601345237139e-07,"eTIVc1 * eTIVc","Medial_orbitofrontal_RT","DK     "
"eTIVc2",3.43841891421957e-14,"eTIVc2 * pow(eTIVc, 2)","Medial_orbitofrontal_RT","DK     "
"eTIVc3",6.30100383768094e-19,"eTIVc3 * pow(eTIVc, 3)","Medial_orbitofrontal_RT","DK     "
"eTIVc_X_GE",0,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Medial_orbitofrontal_RT","DK     "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Medial_orbitofrontal_RT","DK     "
"eTIVc_X_PHILIPS",0,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Medial_orbitofrontal_RT","DK     "
"GE",0.129780576969613,"GE * G_[modality_manuf_id]","Medial_orbitofrontal_RT","DK     "
"GE_X_MFSq",-0.0505146965579195,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Medial_orbitofrontal_RT","DK     "
"Intercept",2.28849179830782,"Intercept","Medial_orbitofrontal_RT","DK     "
"MFSq",-0.00262612688970564,"MFSq * [magnetic_field_strength]","Medial_orbitofrontal_RT","DK     "
"Philips",0.163120454150465,"Philips * P_[modality_manuf_id]","Medial_orbitofrontal_RT","DK     "
"PHILIPS_X_MFSq",-0.0638268046618392,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Medial_orbitofrontal_RT","DK     "
"RMSE",0.17731497398697,"RMSE","Medial_orbitofrontal_RT","DK     "
"sexq",0,"sexq * [gender]","Medial_orbitofrontal_RT","DK     "
"Volume",0,"[volume]","Medial_orbitofrontal_RT","DK     "
"agec1",-12.0746286195817,"agec1 * agec","Medial_orbitofrontal_RV","DK     "
"agec2",0.238253498918918,"agec2 * pow(agec, 2)","Medial_orbitofrontal_RV","DK     "
"agec3",-0.00471825868121619,"agec3 * pow(agec, 3)","Medial_orbitofrontal_RV","DK     "
"AGEc_X_SEXq",-1.87356663379865,"AGEc_X_SEXq * agec * [gender]","Medial_orbitofrontal_RV","DK     "
"eTIVc1",0.0019619252335192,"eTIVc1 * eTIVc","Medial_orbitofrontal_RV","DK     "
"eTIVc2",0,"eTIVc2 * pow(eTIVc, 2)","Medial_orbitofrontal_RV","DK     "
"eTIVc3",0,"eTIVc3 * pow(eTIVc, 3)","Medial_orbitofrontal_RV","DK     "
"eTIVc_X_GE",0,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Medial_orbitofrontal_RV","DK     "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Medial_orbitofrontal_RV","DK     "
"eTIVc_X_PHILIPS",0,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Medial_orbitofrontal_RV","DK     "
"GE",243.821313867792,"GE * G_[modality_manuf_id]","Medial_orbitofrontal_RV","DK     "
"GE_X_MFSq",-321.698793570534,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Medial_orbitofrontal_RV","DK     "
"Intercept",4832.34265767472,"Intercept","Medial_orbitofrontal_RV","DK     "
"MFSq",-49.3403536630796,"MFSq * [magnetic_field_strength]","Medial_orbitofrontal_RV","DK     "
"Philips",-30.9028560726088,"Philips * P_[modality_manuf_id]","Medial_orbitofrontal_RV","DK     "
"PHILIPS_X_MFSq",-153.947281207603,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Medial_orbitofrontal_RV","DK     "
"RMSE",506.166968499526,"RMSE","Medial_orbitofrontal_RV","DK     "
"sexq",81.8616820545906,"sexq * [gender]","Medial_orbitofrontal_RV","DK     "
"Volume",0,"[volume]","Medial_orbitofrontal_RV","DK     "
"agec1",-4.52010937002781,"agec1 * agec","Middle_temporal_LS","DK     "
"agec2",-0.0888895085991242,"agec2 * pow(agec, 2)","Middle_temporal_LS","DK     "
"agec3",0,"agec3 * pow(agec, 3)","Middle_temporal_LS","DK     "
"AGEc_X_SEXq",-0.97022260040665,"AGEc_X_SEXq * agec * [gender]","Middle_temporal_LS","DK     "
"eTIVc1",0.00170654050349157,"eTIVc1 * eTIVc","Middle_temporal_LS","DK     "
"eTIVc2",3.33406396976744e-10,"eTIVc2 * pow(eTIVc, 2)","Middle_temporal_LS","DK     "
"eTIVc3",-1.1887504842058e-15,"eTIVc3 * pow(eTIVc, 3)","Middle_temporal_LS","DK     "
"eTIVc_X_GE",1.60717957918774e-05,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Middle_temporal_LS","DK     "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Middle_temporal_LS","DK     "
"eTIVc_X_PHILIPS",-0.000299226847123256,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Middle_temporal_LS","DK     "
"GE",-5.33303674244171,"GE * G_[modality_manuf_id]","Middle_temporal_LS","DK     "
"GE_X_MFSq",4.45078019676452,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Middle_temporal_LS","DK     "
"Intercept",3050.8118832576,"Intercept","Middle_temporal_LS","DK     "
"MFSq",-57.8545193982971,"MFSq * [magnetic_field_strength]","Middle_temporal_LS","DK     "
"Philips",-112.505596421751,"Philips * P_[modality_manuf_id]","Middle_temporal_LS","DK     "
"PHILIPS_X_MFSq",101.731306208729,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Middle_temporal_LS","DK     "
"RMSE",311.296964328276,"RMSE","Middle_temporal_LS","DK     "
"sexq",42.5361256806328,"sexq * [gender]","Middle_temporal_LS","DK     "
"Volume",0,"[volume]","Middle_temporal_LS","DK     "
"agec1",-0.00209661255362783,"agec1 * agec","Middle_temporal_LT","DK     "
"agec2",8.39876445604812e-06,"agec2 * pow(agec, 2)","Middle_temporal_LT","DK     "
"agec3",-1.82174161938185e-06,"agec3 * pow(agec, 3)","Middle_temporal_LT","DK     "
"AGEc_X_SEXq",0,"AGEc_X_SEXq * agec * [gender]","Middle_temporal_LT","DK     "
"eTIVc1",1.0914109361321e-07,"eTIVc1 * eTIVc","Middle_temporal_LT","DK     "
"eTIVc2",0,"eTIVc2 * pow(eTIVc, 2)","Middle_temporal_LT","DK     "
"eTIVc3",0,"eTIVc3 * pow(eTIVc, 3)","Middle_temporal_LT","DK     "
"eTIVc_X_GE",-7.0172500402782e-08,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Middle_temporal_LT","DK     "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Middle_temporal_LT","DK     "
"eTIVc_X_PHILIPS",-8.03304230133868e-08,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Middle_temporal_LT","DK     "
"GE",-0.0434768134656078,"GE * G_[modality_manuf_id]","Middle_temporal_LT","DK     "
"GE_X_MFSq",0.13800809013736,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Middle_temporal_LT","DK     "
"Intercept",2.83303640372775,"Intercept","Middle_temporal_LT","DK     "
"MFSq",-0.170038220782432,"MFSq * [magnetic_field_strength]","Middle_temporal_LT","DK     "
"Philips",-0.0109797850532082,"Philips * P_[modality_manuf_id]","Middle_temporal_LT","DK     "
"PHILIPS_X_MFSq",0.151544623967964,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Middle_temporal_LT","DK     "
"RMSE",0.172113044247088,"RMSE","Middle_temporal_LT","DK     "
"sexq",0,"sexq * [gender]","Middle_temporal_LT","DK     "
"Volume",0,"[volume]","Middle_temporal_LT","DK     "
"agec1",-25.7115778792269,"agec1 * agec","Middle_temporal_LV","DK     "
"agec2",0.0277546424297232,"agec2 * pow(agec, 2)","Middle_temporal_LV","DK     "
"agec3",-0.00769334580228928,"agec3 * pow(agec, 3)","Middle_temporal_LV","DK     "
"AGEc_X_SEXq",-7.2999526543236,"AGEc_X_SEXq * agec * [gender]","Middle_temporal_LV","DK     "
"eTIVc1",0.00603203186054253,"eTIVc1 * eTIVc","Middle_temporal_LV","DK     "
"eTIVc2",4.03700000132075e-10,"eTIVc2 * pow(eTIVc, 2)","Middle_temporal_LV","DK     "
"eTIVc3",-3.40119616096776e-15,"eTIVc3 * pow(eTIVc, 3)","Middle_temporal_LV","DK     "
"eTIVc_X_GE",-0.000444188832194279,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Middle_temporal_LV","DK     "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Middle_temporal_LV","DK     "
"eTIVc_X_PHILIPS",-0.0012406301500798,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Middle_temporal_LV","DK     "
"GE",-121.902164439593,"GE * G_[modality_manuf_id]","Middle_temporal_LV","DK     "
"GE_X_MFSq",175.237986547267,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Middle_temporal_LV","DK     "
"Intercept",10520.0671791543,"Intercept","Middle_temporal_LV","DK     "
"MFSq",-598.574865977782,"MFSq * [magnetic_field_strength]","Middle_temporal_LV","DK     "
"Philips",-504.94899390274,"Philips * P_[modality_manuf_id]","Middle_temporal_LV","DK     "
"PHILIPS_X_MFSq",623.077937238283,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Middle_temporal_LV","DK     "
"RMSE",1167.02999104565,"RMSE","Middle_temporal_LV","DK     "
"sexq",140.896467988958,"sexq * [gender]","Middle_temporal_LV","DK     "
"Volume",0,"[volume]","Middle_temporal_LV","DK     "
"agec1",-4.22080354371224,"agec1 * agec","Middle_temporal_RS","DK     "
"agec2",-0.0374634395808912,"agec2 * pow(agec, 2)","Middle_temporal_RS","DK     "
"agec3",-0.00161655140947348,"agec3 * pow(agec, 3)","Middle_temporal_RS","DK     "
"AGEc_X_SEXq",-1.05868911599796,"AGEc_X_SEXq * agec * [gender]","Middle_temporal_RS","DK     "
"eTIVc1",0.00192380039286767,"eTIVc1 * eTIVc","Middle_temporal_RS","DK     "
"eTIVc2",3.54152749913034e-10,"eTIVc2 * pow(eTIVc, 2)","Middle_temporal_RS","DK     "
"eTIVc3",-1.53767271908257e-15,"eTIVc3 * pow(eTIVc, 3)","Middle_temporal_RS","DK     "
"eTIVc_X_GE",0.000185468730501561,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Middle_temporal_RS","DK     "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Middle_temporal_RS","DK     "
"eTIVc_X_PHILIPS",-0.000177301246192371,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Middle_temporal_RS","DK     "
"GE",7.04528407948438,"GE * G_[modality_manuf_id]","Middle_temporal_RS","DK     "
"GE_X_MFSq",-47.9481565288342,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Middle_temporal_RS","DK     "
"Intercept",3361.8152215656,"Intercept","Middle_temporal_RS","DK     "
"MFSq",-57.573910794893,"MFSq * [magnetic_field_strength]","Middle_temporal_RS","DK     "
"Philips",-79.6074133819702,"Philips * P_[modality_manuf_id]","Middle_temporal_RS","DK     "
"PHILIPS_X_MFSq",40.7046890183675,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Middle_temporal_RS","DK     "
"RMSE",324.215052087345,"RMSE","Middle_temporal_RS","DK     "
"sexq",33.7920751573861,"sexq * [gender]","Middle_temporal_RS","DK     "
"Volume",0,"[volume]","Middle_temporal_RS","DK     "
"agec1",-0.00270493564396304,"agec1 * agec","Middle_temporal_RT","DK     "
"agec2",-2.00933407984996e-05,"agec2 * pow(agec, 2)","Middle_temporal_RT","DK     "
"agec3",0,"agec3 * pow(agec, 3)","Middle_temporal_RT","DK     "
"AGEc_X_SEXq",-0.000662061147295706,"AGEc_X_SEXq * agec * [gender]","Middle_temporal_RT","DK     "
"eTIVc1",9.33150348034377e-08,"eTIVc1 * eTIVc","Middle_temporal_RT","DK     "
"eTIVc2",-1.07918418218139e-13,"eTIVc2 * pow(eTIVc, 2)","Middle_temporal_RT","DK     "
"eTIVc3",0,"eTIVc3 * pow(eTIVc, 3)","Middle_temporal_RT","DK     "
"eTIVc_X_GE",5.94297881556593e-09,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Middle_temporal_RT","DK     "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Middle_temporal_RT","DK     "
"eTIVc_X_PHILIPS",-8.92485747917249e-08,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Middle_temporal_RT","DK     "
"GE",-0.0654304076399194,"GE * G_[modality_manuf_id]","Middle_temporal_RT","DK     "
"GE_X_MFSq",0.16301846456449,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Middle_temporal_RT","DK     "
"Intercept",2.87916601044746,"Intercept","Middle_temporal_RT","DK     "
"MFSq",-0.169924263066134,"MFSq * [magnetic_field_strength]","Middle_temporal_RT","DK     "
"Philips",0.00639368963591529,"Philips * P_[modality_manuf_id]","Middle_temporal_RT","DK     "
"PHILIPS_X_MFSq",0.161570373935909,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Middle_temporal_RT","DK     "
"RMSE",0.169649609489677,"RMSE","Middle_temporal_RT","DK     "
"sexq",-0.00909180111621892,"sexq * [gender]","Middle_temporal_RT","DK     "
"Volume",0,"[volume]","Middle_temporal_RT","DK     "
"agec1",-29.2861966032481,"agec1 * agec","Middle_temporal_RV","DK     "
"agec2",0.173002056557608,"agec2 * pow(agec, 2)","Middle_temporal_RV","DK     "
"agec3",-0.00869245834953949,"agec3 * pow(agec, 3)","Middle_temporal_RV","DK     "
"AGEc_X_SEXq",-7.23047555985956,"AGEc_X_SEXq * agec * [gender]","Middle_temporal_RV","DK     "
"eTIVc1",0.00662310171152198,"eTIVc1 * eTIVc","Middle_temporal_RV","DK     "
"eTIVc2",9.13235021271191e-10,"eTIVc2 * pow(eTIVc, 2)","Middle_temporal_RV","DK     "
"eTIVc3",-5.07886000417786e-15,"eTIVc3 * pow(eTIVc, 3)","Middle_temporal_RV","DK     "
"eTIVc_X_GE",0.000650050675273195,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Middle_temporal_RV","DK     "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Middle_temporal_RV","DK     "
"eTIVc_X_PHILIPS",-0.000869778183251257,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Middle_temporal_RV","DK     "
"GE",53.626186988529,"GE * G_[modality_manuf_id]","Middle_temporal_RV","DK     "
"GE_X_MFSq",-135.123354457085,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Middle_temporal_RV","DK     "
"Intercept",11605.7500359318,"Intercept","Middle_temporal_RV","DK     "
"MFSq",-523.271218027677,"MFSq * [magnetic_field_strength]","Middle_temporal_RV","DK     "
"Philips",-295.29095606389,"Philips * P_[modality_manuf_id]","Middle_temporal_RV","DK     "
"PHILIPS_X_MFSq",412.963373886271,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Middle_temporal_RV","DK     "
"RMSE",1213.54398354571,"RMSE","Middle_temporal_RV","DK     "
"sexq",98.0751735800484,"sexq * [gender]","Middle_temporal_RV","DK     "
"Volume",0,"[volume]","Middle_temporal_RV","DK     "
"agec1",-1.00471832302606,"agec1 * agec","Paracentral_LS","DK     "
"agec2",0,"agec2 * pow(agec, 2)","Paracentral_LS","DK     "
"agec3",0,"agec3 * pow(agec, 3)","Paracentral_LS","DK     "
"AGEc_X_SEXq",-0.497136989438013,"AGEc_X_SEXq * agec * [gender]","Paracentral_LS","DK     "
"eTIVc1",0.000651567392370616,"eTIVc1 * eTIVc","Paracentral_LS","DK     "
"eTIVc2",2.90225185639588e-10,"eTIVc2 * pow(eTIVc, 2)","Paracentral_LS","DK     "
"eTIVc3",-5.75860882834994e-16,"eTIVc3 * pow(eTIVc, 3)","Paracentral_LS","DK     "
"eTIVc_X_GE",0,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Paracentral_LS","DK     "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Paracentral_LS","DK     "
"eTIVc_X_PHILIPS",0,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Paracentral_LS","DK     "
"GE",-64.9854290452569,"GE * G_[modality_manuf_id]","Paracentral_LS","DK     "
"GE_X_MFSq",0,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Paracentral_LS","DK     "
"Intercept",1345.593980695,"Intercept","Paracentral_LS","DK     "
"MFSq",14.5487777274313,"MFSq * [magnetic_field_strength]","Paracentral_LS","DK     "
"Philips",-55.3764409316007,"Philips * P_[modality_manuf_id]","Paracentral_LS","DK     "
"PHILIPS_X_MFSq",0,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Paracentral_LS","DK     "
"RMSE",159.937175165751,"RMSE","Paracentral_LS","DK     "
"sexq",-1.24797371899618,"sexq * [gender]","Paracentral_LS","DK     "
"Volume",0,"[volume]","Paracentral_LS","DK     "
"agec1",-0.00274266504505518,"agec1 * agec","Paracentral_LT","DK     "
"agec2",5.09993627230867e-05,"agec2 * pow(agec, 2)","Paracentral_LT","DK     "
"agec3",-1.77052738299137e-06,"agec3 * pow(agec, 3)","Paracentral_LT","DK     "
"AGEc_X_SEXq",0,"AGEc_X_SEXq * agec * [gender]","Paracentral_LT","DK     "
"eTIVc1",3.03174173583064e-09,"eTIVc1 * eTIVc","Paracentral_LT","DK     "
"eTIVc2",-2.02291034452844e-14,"eTIVc2 * pow(eTIVc, 2)","Paracentral_LT","DK     "
"eTIVc3",2.8045582233085e-19,"eTIVc3 * pow(eTIVc, 3)","Paracentral_LT","DK     "
"eTIVc_X_GE",2.04778123214268e-07,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Paracentral_LT","DK     "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Paracentral_LT","DK     "
"eTIVc_X_PHILIPS",7.08476523230105e-08,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Paracentral_LT","DK     "
"GE",-0.0167221233058206,"GE * G_[modality_manuf_id]","Paracentral_LT","DK     "
"GE_X_MFSq",-0.0192400621765351,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Paracentral_LT","DK     "
"Intercept",2.32277614665028,"Intercept","Paracentral_LT","DK     "
"MFSq",-0.060056797821125,"MFSq * [magnetic_field_strength]","Paracentral_LT","DK     "
"Philips",-0.111896738658954,"Philips * P_[modality_manuf_id]","Paracentral_LT","DK     "
"PHILIPS_X_MFSq",0.0813955747361589,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Paracentral_LT","DK     "
"RMSE",0.16006854781624,"RMSE","Paracentral_LT","DK     "
"sexq",-0.0337541634075301,"sexq * [gender]","Paracentral_LT","DK     "
"Volume",0,"[volume]","Paracentral_LT","DK     "
"agec1",-7.1482857336681,"agec1 * agec","Paracentral_LV","DK     "
"agec2",0.0645200118418331,"agec2 * pow(agec, 2)","Paracentral_LV","DK     "
"agec3",-0.00288865344375217,"agec3 * pow(agec, 3)","Paracentral_LV","DK     "
"AGEc_X_SEXq",-1.47599910407147,"AGEc_X_SEXq * agec * [gender]","Paracentral_LV","DK     "
"eTIVc1",0.00151981527669137,"eTIVc1 * eTIVc","Paracentral_LV","DK     "
"eTIVc2",6.27810943261037e-10,"eTIVc2 * pow(eTIVc, 2)","Paracentral_LV","DK     "
"eTIVc3",-9.88559490351281e-16,"eTIVc3 * pow(eTIVc, 3)","Paracentral_LV","DK     "
"eTIVc_X_GE",0.000396266941254143,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Paracentral_LV","DK     "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Paracentral_LV","DK     "
"eTIVc_X_PHILIPS",5.18144126764842e-05,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Paracentral_LV","DK     "
"GE",-127.791643449417,"GE * G_[modality_manuf_id]","Paracentral_LV","DK     "
"GE_X_MFSq",-153.619903497959,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Paracentral_LV","DK     "
